Port Security,World Water Body,Railway,Cranes - Floating,Supplies - Provisions,Communications - Telefax,Publication Link,Facilities - Wharves,Harbor Type,Facilities - Ice Mooring,UN/LOCODE,Entrance Restriction - Ice,OID,Supplies - Fuel Oil,Services - Navigation Equipment,Offshore Maximum Vessel Beam (m),Facilities - Liquid Bulk,IHO S-57 Electronic Navigational Chart,Underkeel Clearance Management System,Pilotage - Advisable,Country Code,Region Name,Quarantine - Pratique,Harbor Use,Facilities - Med Mooring,IHO S-130 Sea Area,Facilities - Dangerous Cargo Anchorage,Lifts - 0-24 Tons,Services - Electrical Repair,Offshore Maximum Vessel Length (m),Facilities - Oil Terminal,Tidal Range (m),Vessel Traffic Service,First Port of Entry,Cranes - Fixed,Supplies - Engine,Estimated Time of Arrival Message,Search and Rescue,Entrance Restriction - Tide,Pilotage - Available,Communications - Radiotelephone,NAVAREA,Quarantine - Other,Anchorage Depth (m),Main Port Name,Facilities - Container,Services - Electricity,Pilotage - Local Assistance,Degaussing,Channel Depth (m),Dirty Ballast Disposal,Latitude,Supplies - Potable Water,Traffic Separation Scheme,World Port Index Number,Quarantine - Sanitation,Maximum Vessel Beam (m),Facilities - Beach Mooring,geometry,Communications - Telephone,Shelter Afforded,Oil Terminal Depth (m),Chemical Holding Tank Disposal,Maximum Vessel Draft (m),Supplies - Deck,Cranes Container,US Representative,Facilities - Solid Bulk,Entrance Restriction - Heavy Swell,Communications - Rail,Lifts - 100+ Tons,Alternate Port Name,Facilities - Breakbulk,Facilities - Anchorage,Services - Longshoremen,Sailing Direction or Publication,Facilities - Ro-Ro,Services -Diving,Entrance Restriction - Other,Facilities - Other,Longitude,Repairs,Dry Dock,Digital Nautical Chart,Maximum Vessel Length (m),Offshore Maximum Vessel Draft (m),Supplies - Aviation Fuel,Pilotage - Compulsory,Good Holding Ground,Overhead Limits,Communications - Airport,Tugs - Assistance,Lifts - 50-100 Tons,Supplies - Diesel Oil,Turning Area,Lifts - 25-49 Tons,Harbor Size,Garbage Disposal,Services - Ice Breaking,Facilities - LNG Terminal,Communications - Radio,Services -Steam,Liquified Natural Gas Terminal Depth (m),Cargo Pier Depth (m),Cranes - Mobile,Tugs - Salvage,Medical Facilities,IHO S-101 Electronic Navigational Chart,Standard Nautical Chart,Entrance Width (m)
Unknown,Kattegat; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub193bk.pdf&type=view,Yes,Coastal (Natural),Unknown,DK SSV,Unknown,3278.0,Yes,Unknown,0.0,Yes,,Unknown,Yes,Denmark,Jylland -- 30020,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,No,1.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,I,Yes,12.5,Studstrup,No,Unknown,Unknown,Unknown,11.0,Yes,56.25,Yes,Unknown,30285.0,Yes,33.0,Unknown,POINT (10.35 56.25),Yes,Good,9.4,Unknown,11.0,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,,No,Yes,Unknown,Sailing Directions Pub. 193 (Enroute) - Skagerrak and Kattegat,No,Unknown,Yes,Unknown,10.35,,Unknown,"a2130260, coa21c, gen21a",245.0,0.0,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,Yes,Unknown,No,Yes,Unknown,0.0,11.0,Yes,Unknown,Yes,,44046.0,0.0
Unknown,Amundsen Gulf; Northwest Passages; Arctic Ocean,Unknown,Unknown,Unknown,Unknown,No Link Available,Unknown,Coastal (Natural),Unknown,CA YPC,Yes,3279.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Canada,Canada North Coast -- 20490,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,2.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XVII,Unknown,0.0,Paulatuk,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,69.35,Yes,Unknown,20493.0,Unknown,0.0,Unknown,POINT (-124.083333 69.35),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,No NGA Sailing Directions (Enroute) Coverage,Unknown,Unknown,Yes,Unknown,-124.083333,Unknown,Unknown,"a2720493, coa27g, gen27c",0.0,0.0,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,15934.0,0.0
Unknown,English Channel; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub191bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,FR SVS,No,3280.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,France,France NW Coast -- 35720,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,5.0,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Unknown,0.0,Saint-Valery-Sur-Somme,Unknown,Unknown,Yes,Unknown,0.0,No,50.183333,Yes,Unknown,35790.0,Unknown,0.0,Unknown,POINT (1.616667 50.183333),Yes,Excellent,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 191 (Enroute) - English Channel,Unknown,Unknown,Yes,Unknown,1.616667,Emergency Only,Unknown,gen20b,0.0,0.0,Unknown,Unknown,No,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,3.4,Yes,Unknown,Yes,,,0.0
Unknown,Alaska-Canada coastal waters; North Pacific Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp10/CPB10_WEB.pdf,Unknown,Coastal (Natural),Unknown,US SIF,No,3281.0,No,No,0.0,Unknown,,Unknown,Unknown,United States,United States W Coast -- 16000,Unknown,Unknown,Unknown,,Unknown,Unknown,Yes,0.0,Unknown,2.7,Unknown,Unknown,Unknown,No,Unknown,Unknown,No,Yes,Unknown,XII,Unknown,0.0,Silverdale,Unknown,No,Unknown,Unknown,0.0,Unknown,47.65,Yes,Unknown,17410.0,Unknown,0.0,Unknown,POINT (-122.7 47.65),Yes,Excellent,0.0,Unknown,0.0,No,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Unknown,No,U.S. Coast Pilot 10 - Oregon Washington Hawaii and Pacific Islands,Unknown,Unknown,Unknown,Unknown,-122.7,Unknown,Unknown,"a2617160, gen26a, h2617730",0.0,0.0,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Very Small,No,Unknown,Unknown,Unknown,No,0.0,0.0,Unknown,Unknown,Yes,,"18449, 18458",0.0
Unknown,Lake Ontario; Great Lakes,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub145bk.pdf&type=view,Yes,River (Natural),Unknown,CA ROK,Yes,3282.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Canada,Ottawa River -- 2270,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,IV,Unknown,1.8,Rockland,Unknown,Unknown,Unknown,Unknown,1.8,Unknown,45.55,Unknown,Unknown,2470.0,Unknown,0.0,Unknown,POINT (-75.3 45.55),Unknown,Excellent,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 145 (Enroute) - Nova Scotia and the Saint Lawrence,Unknown,Unknown,Unknown,Unknown,-75.3,Unknown,Unknown,h1802741,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,,0.0
Unknown,Bering Sea; North Pacific Ocean,Unknown,Unknown,Yes,Yes,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp9/CPB9_WEB.pdf,Unknown,Coastal (Natural),Unknown,US PTU,No,3283.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United States,Alaska Continued -- 20185,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.2,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,XII,Unknown,0.0,Platinum,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,59.016667,Yes,Unknown,20305.0,Unknown,0.0,Unknown,POINT (-161.833333 59.016667),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,Unknown,Unknown,Yes,Unknown,-161.833333,Unknown,Unknown,"coa25c, gen25b",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,16300.0,0.0
Unknown,Celtic Sea; North Atlantic Ocean,Small,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub191bk.pdf&type=view,Unknown,Coastal (Breakwater),Unknown,GB SVZ,No,3284.0,Unknown,Unknown,0.0,Unknown,,Unknown,Yes,United Kingdom,England SW Coast -- 35030,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,5.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Unknown,4.9,St. Mary's (Scilly Isl.),Unknown,Unknown,Yes,Unknown,11.0,Yes,49.916667,Yes,Unknown,35210.0,Unknown,0.0,Unknown,POINT (-6.316667 49.916667),Yes,Good,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Yes,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 191 (Enroute) - English Channel,Unknown,Unknown,Yes,Unknown,-6.316667,Limited,Unknown,"a1935290, coa19g, gen19a",0.0,0.0,Unknown,Yes,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Small,Yes,Unknown,Unknown,Yes,Unknown,0.0,4.9,Unknown,No,Yes,,36049.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp1/CPB1_WEB.pdf,Yes,Coastal (Natural),Unknown,,Yes,3285.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States E Coast -- 6585,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,3.4,Unknown,No,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,IV,Unknown,1.8,Wyman,Unknown,Unknown,Unknown,Unknown,1.8,No,44.516667,Yes,Unknown,6650.0,Yes,0.0,Unknown,POINT (-67.866667 44.516667),Yes,Good,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 1 - Atlantic Coast: Eastport ME to Cape Cod MA,Unknown,Unknown,Yes,Unknown,-67.866667,Unknown,Unknown,"a1806700, coa18b, gen18a",0.0,0.0,Unknown,No,Yes,No,Unknown,No,Unknown,Yes,Yes,Unknown,Very Small,Yes,Unknown,Unknown,Unknown,Unknown,0.0,1.8,Unknown,No,Unknown,,13324.0,0.0
Unknown,Gulf of Alaska; North Pacific Ocean,Unknown,Unknown,Unknown,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp9/CPB9_WEB.pdf,Yes,Coastal (Natural),Unknown,US KUY,No,3286.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United States,Alaska -- 19080,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,4.3,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,XII,Unknown,21.6,Uyak,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,57.633333,Unknown,Unknown,19900.0,Unknown,0.0,Unknown,POINT (-154 57.633333),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Yes,Unknown,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,Unknown,Unknown,Yes,Unknown,-154.0,Unknown,Unknown,"coa25d, gen25b",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,,0.0
Unknown,North Pacific Ocean,Unknown,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp10/CPB10_WEB.pdf,Yes,River (Natural),Unknown,,No,3287.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,United States,United States W Coast -- 16000,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,2.1,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,No,Yes,Unknown,XII,Unknown,0.0,Tongue Point,Unknown,Unknown,Unknown,Unknown,9.4,Unknown,46.2,Yes,Unknown,16870.0,Unknown,0.0,Unknown,POINT (-123.75 46.2),Yes,Excellent,0.0,Unknown,0.0,Yes,Unknown,Unknown,Unknown,No,Yes,Unknown,,Unknown,Unknown,Unknown,U.S. Coast Pilot 10 - Oregon Washington Hawaii and Pacific Islands,Unknown,Unknown,Yes,Unknown,-123.75,Moderate,Unknown,"a2616940, coa26a, gen26a",0.0,0.0,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Very Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,4.9,Unknown,Unknown,Unknown,,18521.0,0.0
Unknown,Cook Inlet; Gulf of Alaska; North Pacific Ocean,Small,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp9/CPB9_WEB.pdf,Yes,Coastal (Natural),Unknown,US PGM,No,3288.0,No,No,0.0,Unknown,,Unknown,Unknown,United States,Alaska -- 19080,Unknown,Unknown,Unknown,,Unknown,Unknown,No,0.0,Unknown,4.3,Unknown,Unknown,Unknown,No,Yes,Unknown,No,Yes,Yes,XII,Unknown,0.0,Port Graham,Unknown,No,Unknown,Unknown,0.0,Unknown,59.35,Yes,Unknown,19770.0,Unknown,0.0,Unknown,POINT (-151.816667 59.35),Unknown,Good,0.0,Unknown,0.0,No,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,,Unknown,Unknown,No,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,Unknown,Unknown,Yes,Unknown,-151.816667,Unknown,Unknown,"a2519781, coa25d, gen25b",0.0,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Very Small,No,Unknown,Unknown,Unknown,No,0.0,3.4,Unknown,Unknown,No,,16646.0,0.0
Unknown,Norwegian Sea; North Atlantic Ocean,Unknown,Unknown,Yes,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub182bk.pdf&type=view,Yes,Coastal (Natural),Unknown,,No,3289.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Norway,Norway -- 20620,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,No,Unknown,Unknown,Yes,Unknown,No,Unknown,Unknown,XIX,Unknown,17.1,Talvik,Unknown,Unknown,Yes,Unknown,0.0,No,70.033333333,Yes,Unknown,21140.0,Unknown,0.0,Yes,POINT (22.95 70.033333),Yes,Good,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,Unknown,Unknown,Yes,Unknown,22.95,Unknown,Unknown,"a2221130, coa22g, gen22c",0.0,0.0,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,4.9,Unknown,Unknown,Yes,,43080.0,0.0
Unknown,North Atlantic Ocean,Unknown,Unknown,Yes,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub141bk.pdf&type=view,Yes,Coastal (Natural),Unknown,GB PIE,No,3290.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United Kingdom,Orkney Islands -- 32390,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,7.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,I,Unknown,6.4,Pierowall,Unknown,Unknown,Unknown,Unknown,3.4,No,59.317777778,Unknown,Unknown,32410.0,Unknown,0.0,Unknown,POINT (-2.988611 59.317778),Unknown,Good,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Unknown,Unknown,Sailing Directions Pub. 141 (Enroute) - Scotland,Unknown,Unknown,Yes,Unknown,-2.988611111,Emergency Only,Unknown,"coa20f, gen20b",0.0,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1.8,Unknown,Unknown,Unknown,,"35001, 35056, 35063, 35064",0.0
Unknown,Northwest Passages; Arctic Ocean,Unknown,Unknown,Unknown,Unknown,No Link Available,No,Open Roadstead,Unknown,CA PDI,Yes,3291.0,Unknown,Unknown,0.0,No,,Unknown,Yes,Canada,Baffin Island -- 1010,Unknown,Unknown,No,,No,Unknown,Unknown,0.0,No,6.0,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,XVIII,Unknown,23.2,Pond Inlet,No,Unknown,Unknown,Unknown,23.2,Unknown,72.75,Unknown,No,1020.0,Unknown,0.0,No,POINT (-76.75 72.75),Yes,Poor,0.0,Unknown,0.0,Unknown,Unknown,No,No,Unknown,Unknown,Unknown,,No,Yes,Unknown,No NGA Sailing Directions (Enroute) Coverage,No,Unknown,Yes,Unknown,-76.75,Unknown,Unknown,"coa28h, gen28f",250.0,0.0,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,Unknown,Unknown,No,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,15641.0,0.0
Unknown,Baltic Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub194bk.pdf&type=view,Yes,Coastal (Natural),Unknown,DK SAX,No,3292.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Denmark,Lolland -- 29650,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,0.0,Unknown,Unknown,Yes,Yes,Yes,Unknown,No,Yes,Yes,I,Yes,1.8,Sakskobing,Unknown,Unknown,Unknown,Unknown,1.8,No,54.8,Yes,Unknown,29660.0,Yes,0.0,Unknown,POINT (11.633333 54.8),Unknown,Excellent,0.0,Unknown,0.0,Yes,Unknown,Unknown,Unknown,No,Yes,Unknown,,Unknown,Unknown,Yes,Sailing Directions Pub. 194 (Enroute) - Baltic Sea (Southern Part),Unknown,Unknown,Yes,Unknown,11.633333,Limited,Small,"a2129560, coa21d, gen21a",0.0,0.0,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Small,Unknown,Unknown,Unknown,Yes,Unknown,0.0,1.8,Yes,No,Yes,,44067.0,0.0
Unknown,North Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub182bk.pdf&type=view,Yes,Coastal (Breakwater),Unknown,,No,3293.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,Norway,Norway -- 20620,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,No,Unknown,Unknown,Yes,Unknown,No,Unknown,Unknown,I,Unknown,6.4,Stusvik,Unknown,Unknown,Unknown,Unknown,0.0,No,58.004444444,Unknown,Unknown,23525.0,Unknown,0.0,Yes,POINT (7.034167 58.004444),Unknown,Fair,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,Unknown,Unknown,No,Unknown,7.034166667,Unknown,Unknown,"coa21f, gen21a",0.0,0.0,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,6.4,Unknown,Unknown,Unknown,,43360.0,0.0
Unknown,Norwegian Sea; North Atlantic Ocean,Unknown,Unknown,Unknown,Unknown,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub182bk.pdf&type=view,Yes,Coastal (Natural),Unknown,NO SVJ,Yes,3294.0,Yes,Unknown,0.0,Yes,,Unknown,Unknown,Norway,Norway -- 20620,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,0.0,Unknown,3.0,Unknown,Yes,Yes,Yes,Yes,Unknown,No,Yes,Yes,XIX,Unknown,9.4,Svolvaer,No,Unknown,No,Unknown,0.0,No,68.233333,Yes,Unknown,21900.0,Yes,0.0,Yes,POINT (14.583333 68.233333),Yes,Good,7.9,Unknown,9.1,Yes,Unknown,No,Yes,No,Unknown,Unknown,,Yes,Yes,Yes,Sailing Directions Pub. 182 (Enroute) - North and West Coasts of Norway,No,Unknown,Unknown,Unknown,14.583333,Limited,Medium,"a2221900, coa22h, gen22c",158.0,0.0,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Small,Unknown,Unknown,No,Yes,Unknown,0.0,1.8,Unknown,Unknown,Yes,,43147.0,0.0
Unknown,Alaska-Canada coastal waters; North Pacific Ocean,Unknown,Unknown,Unknown,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp8/CPB8_WEB.pdf,Yes,Coastal (Natural),Unknown,US WSB,No,3295.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United States,Alaska -- 19080,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,2.4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,XII,Unknown,23.2,Steamboat Bay,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,55.533333,Yes,Unknown,19280.0,Unknown,0.0,Unknown,POINT (-133.633333 55.533333),Unknown,Good,3.4,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,,Unknown,Yes,Unknown,U.S. Coast Pilot 8 - Alaska: Dixon Entrance to Cape Spencer - Cape Spencer,Unknown,Unknown,Unknown,Unknown,-133.633333,Unknown,Unknown,"coa26d, gen26c",0.0,0.0,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,4.9,Unknown,Unknown,Unknown,,17400.0,0.0
Unknown,Bay of Fundy; North Atlantic Ocean,Unknown,Unknown,Yes,Yes,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub145bk.pdf&type=view,Yes,River (Natural),Unknown,CA WDR,No,3296.0,Yes,Unknown,0.0,Unknown,,Unknown,Yes,Canada,Nova Scotia Cont -- 6070,Yes,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,0.0,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,IV,Unknown,0.0,Windsor,Unknown,Unknown,Unknown,Unknown,6.4,No,45.0,Yes,Unknown,6500.0,Yes,0.0,Unknown,POINT (-64.15 45),Unknown,Excellent,0.0,Unknown,0.0,Unknown,Unknown,No,Unknown,No,Yes,Unknown,,Unknown,Unknown,Yes,Sailing Directions Pub. 145 (Enroute) - Nova Scotia and the Saint Lawrence,Unknown,Unknown,Yes,Unknown,-64.15,Limited,Unknown,"coa18b, gen18b",0.0,0.0,Unknown,No,No,Unknown,Unknown,No,Unknown,Yes,No,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,6.4,Unknown,No,Yes,,14016.0,0.0
Unknown,North Pacific Ocean,Small,Unknown,Yes,Unknown,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp10/CPB10_WEB.pdf,Yes,River (Natural),Unknown,US ACJ,No,3297.0,Yes,Unknown,0.0,Unknown,,Unknown,Unknown,United States,United States W Coast -- 16000,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,2.4,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,XII,Unknown,7.9,South Bend,Unknown,Unknown,Unknown,Unknown,7.9,Unknown,46.666667,Yes,Unknown,17010.0,Unknown,0.0,Unknown,POINT (-123.783333 46.666667),Yes,Excellent,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,,Unknown,Yes,Unknown,U.S. Coast Pilot 10 - Oregon Washington Hawaii and Pacific Islands,Unknown,Unknown,Yes,Unknown,-123.783333,Limited,Unknown,"a2616940, gen26a",0.0,0.0,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,7.9,Unknown,Unknown,Unknown,,,0.0
Unknown,Bering Sea; North Pacific Ocean,Small,Unknown,Yes,Yes,https://nauticalcharts.noaa.gov/publications/coast-pilot/files/cp9/CPB9_WEB.pdf,Yes,Open Roadstead,Unknown,US SMK,No,3298.0,Unknown,Unknown,0.0,Unknown,,Unknown,Unknown,United States,Alaska Continued -- 20185,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,0.0,Unknown,1.2,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,XII,Unknown,4.9,St. Michael,Unknown,Unknown,Unknown,Unknown,0.0,Unknown,63.483333,Unknown,Unknown,20360.0,Unknown,0.0,Unknown,POINT (-162.033333 63.483333),Unknown,Poor,0.0,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,Unknown,Yes,Unknown,U.S. Coast Pilot 9 - Alaska: Cape Spencer to Beaufort Sea - Beaufort Sea,Unknown,Unknown,Yes,Unknown,-162.033333,Limited,Unknown,"coa27b, gen27b",0.0,0.0,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Very Small,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,,16240.0,0.0
